sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,is_recid,score_text,decile_score,race_binary
Male,35,25 - 45,Caucasian,0,0,0,2,(F3),0,Low,2,1
Male,25,25 - 45,African-American,0,0,0,3,(F3),0,Medium,7,0
Male,32,25 - 45,African-American,0,0,0,12,(F3),1,High,8,0
Male,47,Greater than 45,African-American,4,0,1,14,(F3),1,High,9,0
Male,25,25 - 45,African-American,0,4,4,14,(F3),1,High,10,0
Male,27,25 - 45,African-American,0,1,0,10,(F3),0,High,9,0
Male,41,25 - 45,Caucasian,0,0,0,0,(F3),0,Low,4,1
Male,45,Greater than 45,African-American,0,0,0,5,(F3),0,Low,1,0
Male,28,25 - 45,African-American,0,0,0,4,(F7),1,Medium,6,0
Male,20,Less than 25,African-American,2,0,0,2,(F3),1,High,9,0
Female,31,25 - 45,African-American,0,0,0,0,(F3),0,Low,1,0
Female,27,25 - 45,Caucasian,0,0,0,1,(F2),1,Medium,7,1
Female,29,25 - 45,African-American,0,0,0,11,(F3),0,High,8,0
Male,72,Greater than 45,Caucasian,0,0,0,3,(F3),0,Low,1,1
Female,24,Less than 25,African-American,0,0,0,2,(M2),1,Medium,7,0
Male,27,25 - 45,African-American,0,0,0,9,(F3),0,Medium,7,0
Male,31,25 - 45,African-American,0,0,0,4,(F3),0,Medium,5,0
Male,49,Greater than 45,Caucasian,0,0,0,0,(M1),0,Low,2,1
Male,45,Greater than 45,African-American,0,0,0,3,(F3),0,High,9,0
Male,30,25 - 45,African-American,0,0,0,7,(M2),1,High,10,0
Male,59,Greater than 45,Caucasian,0,0,0,24,(M2),0,Low,1,1
Male,45,Greater than 45,African-American,0,0,0,0,(M1),0,Low,1,0
Male,24,Less than 25,African-American,0,0,0,0,(F1),1,Low,3,0
Male,20,Less than 25,African-American,0,0,0,0,(M1),1,Low,3,0
Male,51,Greater than 45,Caucasian,0,0,0,6,(F3),1,Low,1,1
Male,34,25 - 45,African-American,0,0,0,2,(NI0),0,Low,3,0
Female,34,25 - 45,African-American,0,0,0,0,(M1),0,Low,1,0
Male,37,25 - 45,Caucasian,0,0,0,4,(M1),0,Low,1,1
Female,49,Greater than 45,Caucasian,0,0,0,2,(M1),1,Low,2,1
Male,21,Less than 25,African-American,0,0,0,2,(MO3),0,Medium,7,0
Male,49,Greater than 45,Caucasian,0,0,0,1,(F3),0,Low,3,1
Female,34,25 - 45,Caucasian,0,0,0,2,(F3),1,Low,3,1
Female,21,Less than 25,African-American,0,0,0,4,(F3),0,Low,3,0
Male,30,25 - 45,African-American,0,0,0,0,(F2),0,Low,1,0
Female,28,25 - 45,African-American,0,0,0,0,(M1),0,Low,3,0
Male,33,25 - 45,Caucasian,0,0,0,2,(M2),0,Low,2,1
Male,46,Greater than 45,African-American,0,0,0,0,(F3),0,Medium,7,0
Male,22,Less than 25,African-American,0,0,0,0,(F2),0,Medium,6,0
Male,21,Less than 25,African-American,0,0,0,0,(M2),1,Low,4,0
Male,32,25 - 45,Caucasian,0,0,0,0,(F3),0,Low,2,1
Male,26,25 - 45,African-American,0,1,3,14,(F3),1,High,9,0
Male,37,25 - 45,Caucasian,0,0,0,2,(M1),0,Low,2,1
Female,24,Less than 25,African-American,0,0,0,0,(F3),0,Low,2,0
Male,58,Greater than 45,African-American,0,0,0,24,(F3),1,Medium,6,0
Female,20,Less than 25,African-American,0,0,3,2,(F3),1,High,10,0
Male,28,25 - 45,African-American,0,0,0,0,(M1),1,Low,4,0
Male,21,Less than 25,Caucasian,0,0,0,0,(F3),1,High,8,1
Male,34,25 - 45,African-American,0,0,0,3,(M1),0,Low,1,0
Male,32,25 - 45,African-American,2,0,0,15,(F3),1,High,8,0
Male,40,25 - 45,African-American,0,0,0,0,(M2),0,Low,2,0
Male,38,25 - 45,African-American,0,0,1,10,(F1),1,Low,4,0
Male,22,Less than 25,African-American,0,0,0,0,(F2),0,Low,3,0
Male,42,25 - 45,Caucasian,0,0,0,2,(F3),1,Medium,5,1
Female,57,Greater than 45,Caucasian,0,0,0,0,(M2),0,Low,4,1
Male,20,Less than 25,African-American,0,0,1,0,(F3),0,High,8,0
Female,56,Greater than 45,Caucasian,0,0,0,1,(F3),0,Low,1,1
Male,30,25 - 45,African-American,0,2,2,11,(F2),0,High,8,0
Male,29,25 - 45,African-American,0,0,0,2,(M2),0,Low,1,0
Male,46,Greater than 45,African-American,0,0,1,15,(F3),1,Medium,7,0
Male,36,25 - 45,African-American,2,0,0,5,(F3),0,High,10,0
Female,70,Greater than 45,African-American,0,0,0,1,(F1),0,Low,1,0
Female,45,Greater than 45,Caucasian,0,0,0,1,(M1),0,Low,1,1
Male,33,25 - 45,African-American,0,0,0,4,(F3),0,High,9,0
Female,39,25 - 45,African-American,0,1,0,6,(F3),0,Medium,5,0
Male,25,25 - 45,Caucasian,0,1,0,6,(F3),0,Low,4,1
Male,23,Less than 25,African-American,0,0,0,0,(F2),0,Low,3,0
Male,37,25 - 45,Caucasian,0,0,0,5,(M2),0,Medium,7,1
Female,32,25 - 45,Caucasian,0,0,0,1,(M1),1,Low,2,1
Female,54,Greater than 45,Caucasian,0,0,0,0,(M1),0,Low,3,1
Male,28,25 - 45,Caucasian,0,0,0,0,(M1),1,Low,2,1
Male,32,25 - 45,Caucasian,0,0,0,1,(M1),0,Low,2,1
Female,20,Less than 25,African-American,0,0,0,0,(M2),0,High,8,0
Male,43,25 - 45,Caucasian,0,0,0,11,(F3),1,Medium,7,1
Male,56,Greater than 45,Caucasian,0,0,0,5,(F3),1,Medium,5,1
Male,30,25 - 45,African-American,0,0,0,9,(F3),1,High,10,0
Male,35,25 - 45,African-American,0,4,17,12,(F2),0,High,9,0
Male,54,Greater than 45,African-American,0,0,0,8,(F3),1,Low,1,0
Female,20,Less than 25,Caucasian,0,0,0,0,(F3),0,Low,4,1
Male,67,Greater than 45,African-American,0,0,0,3,(F2),0,Low,1,0
Male,44,25 - 45,Caucasian,0,0,0,2,(M1),0,Low,1,1
Female,46,Greater than 45,African-American,0,0,0,1,(M2),0,Medium,5,0
Male,45,Greater than 45,Caucasian,0,0,0,8,(F3),0,Low,1,1
Male,24,Less than 25,African-American,0,2,1,8,(F2),1,High,9,0
Male,45,Greater than 45,African-American,0,0,0,2,(MO3),0,Medium,6,0
Male,31,25 - 45,African-American,0,0,0,5,(F2),1,Medium,5,0
Female,22,Less than 25,African-American,0,0,1,0,(M1),0,Medium,5,0
Male,21,Less than 25,African-American,0,0,0,0,(F3),1,High,8,0
Male,26,25 - 45,African-American,0,1,0,18,(F3),0,High,8,0
Male,61,Greater than 45,Caucasian,0,0,0,0,(M1),0,Low,1,1
Male,54,Greater than 45,African-American,0,0,0,12,(F3),0,Medium,5,0
Female,51,Greater than 45,Caucasian,0,0,0,5,(M1),1,Medium,7,1
Male,43,25 - 45,Caucasian,0,0,0,9,(F3),0,Medium,6,1
Male,36,25 - 45,African-American,0,0,0,0,(F3),0,Medium,5,0
Male,58,Greater than 45,Caucasian,0,0,0,3,(F3),1,Low,4,1
Female,49,Greater than 45,African-American,0,0,0,1,(F3),0,Low,1,0
Male,32,25 - 45,African-American,0,0,0,1,(M2),0,Low,2,0
Female,25,25 - 45,Caucasian,0,0,0,1,(F3),0,Medium,5,1
Male,57,Greater than 45,African-American,0,0,0,12,(F3),0,High,9,0
Male,37,25 - 45,African-American,0,0,0,2,(F3),0,Medium,7,0
Male,32,25 - 45,African-American,0,0,0,1,(F3),0,High,8,0
Male,44,25 - 45,African-American,0,0,0,6,(F3),0,Medium,6,0
Male,32,25 - 45,Caucasian,0,0,0,2,(M2),0,Low,1,1
Male,51,Greater than 45,African-American,0,0,0,8,(F3),0,Low,2,0
Male,28,25 - 45,Caucasian,0,0,2,9,(M2),0,High,8,1
Male,26,25 - 45,African-American,0,0,0,3,(M2),0,Medium,6,0
Male,45,Greater than 45,African-American,0,0,0,8,(F2),1,Medium,7,0
Male,26,25 - 45,African-American,0,1,1,13,(F3),1,High,8,0
Male,34,25 - 45,Caucasian,1,0,0,9,(F3),1,Medium,6,1
Male,25,25 - 45,African-American,0,0,0,0,(F2),0,Low,3,0
Male,31,25 - 45,African-American,0,0,0,8,(M1),1,Medium,7,0
Male,43,25 - 45,African-American,0,0,0,1,(F3),0,Low,1,0
Male,30,25 - 45,African-American,0,0,0,0,(M1),0,Low,1,0
Male,50,Greater than 45,Caucasian,0,0,0,0,(M2),0,Low,1,1
Female,31,25 - 45,African-American,0,0,0,2,(F3),0,Low,2,0
Female,33,25 - 45,Caucasian,0,0,0,7,(M1),0,Medium,6,1
Male,32,25 - 45,African-American,0,0,0,1,(F3),1,Medium,5,0
Female,46,Greater than 45,Caucasian,0,0,0,0,(M1),1,Low,1,1
Male,37,25 - 45,African-American,0,0,0,8,(F3),1,Medium,5,0
Male,51,Greater than 45,Caucasian,0,0,0,10,(F7),0,Medium,7,1
Female,32,25 - 45,Caucasian,0,0,0,6,(F2),1,Medium,6,1
Female,23,Less than 25,African-American,0,0,0,2,(F3),1,Medium,7,0
Male,21,Less than 25,Caucasian,0,0,0,0,(F3),0,Medium,5,1
Male,49,Greater than 45,Caucasian,0,0,0,2,(M1),0,Low,2,1
Male,55,Greater than 45,Caucasian,0,0,0,3,(F3),1,Medium,7,1
Female,58,Greater than 45,Caucasian,0,0,0,5,(M1),0,Low,4,1
Male,22,Less than 25,African-American,0,0,0,0,(F3),0,Low,2,0
Female,31,25 - 45,African-American,0,0,0,7,(F3),1,Medium,5,0
Male,22,Less than 25,Caucasian,0,0,1,0,(M2),1,Low,2,1
Female,37,25 - 45,African-American,0,0,0,1,(F3),0,High,8,0
Male,21,Less than 25,African-American,0,0,2,1,(F3),0,Medium,5,0
Male,28,25 - 45,African-American,0,0,0,5,(M1),0,Medium,6,0
Male,25,25 - 45,African-American,0,0,0,2,(F3),0,Medium,7,0
Male,30,25 - 45,African-American,0,2,0,21,(F3),1,Medium,7,0
Male,22,Less than 25,African-American,0,0,1,13,(F3),1,High,10,0
Male,35,25 - 45,African-American,0,1,0,23,(F3),1,High,9,0
Male,28,25 - 45,African-American,2,1,0,11,(F3),0,High,10,0
Male,24,Less than 25,African-American,0,0,0,1,(F3),0,Low,3,0
Male,44,25 - 45,African-American,0,0,0,9,(F3),0,Low,3,0
Male,32,25 - 45,African-American,1,3,0,24,(F3),1,Medium,7,0
Male,29,25 - 45,African-American,0,0,0,5,(F3),1,Low,3,0
Female,24,Less than 25,African-American,0,0,0,1,(F3),0,Medium,5,0
Male,29,25 - 45,Caucasian,0,0,0,3,(F3),0,Low,2,1
Male,57,Greater than 45,African-American,0,0,0,19,(F3),0,Low,3,0
Male,34,25 - 45,African-American,0,0,0,6,(F3),1,High,9,0
Male,26,25 - 45,African-American,0,0,0,0,(M2),1,Low,2,0
Male,20,Less than 25,African-American,0,0,3,0,(F3),1,Medium,6,0
Male,23,Less than 25,Caucasian,0,0,0,0,(M2),0,Low,2,1
Male,25,25 - 45,African-American,0,1,0,6,(MO3),0,Medium,7,0
Male,19,Less than 25,Caucasian,0,0,0,0,(M1),1,Medium,6,1
Male,49,Greater than 45,Caucasian,0,0,0,1,(F3),1,Low,1,1
Male,60,Greater than 45,Caucasian,0,0,0,0,(F3),0,Low,1,1
Male,57,Greater than 45,African-American,0,0,0,27,(M2),0,High,10,0
Female,27,25 - 45,African-American,0,0,0,0,(M1),0,Low,2,0
Male,66,Greater than 45,Caucasian,0,0,0,1,(M1),0,Low,1,1
Female,25,25 - 45,African-American,0,0,0,4,(M2),1,Medium,7,0
Male,45,Greater than 45,Caucasian,0,0,0,1,(F3),0,Low,2,1
Male,38,25 - 45,African-American,0,0,0,6,(F3),1,Medium,6,0
Male,37,25 - 45,African-American,2,3,0,24,(F1),0,High,8,0
Male,44,25 - 45,Caucasian,0,0,0,13,(F3),1,High,9,1
Male,64,Greater than 45,African-American,0,0,0,0,(F3),0,Low,4,0
Male,32,25 - 45,African-American,0,1,1,8,(M1),0,High,8,0
Male,30,25 - 45,African-American,0,0,0,1,(F2),1,Medium,6,0
Male,61,Greater than 45,African-American,0,0,0,1,(M1),0,Low,1,0
Male,33,25 - 45,Caucasian,0,0,0,0,(F3),0,Low,3,1
Male,38,25 - 45,Caucasian,0,0,0,2,(F3),0,Low,2,1
Male,34,25 - 45,Caucasian,0,0,0,0,(F3),0,Low,1,1
Male,31,25 - 45,African-American,0,0,0,1,(M1),0,Low,3,0
Female,49,Greater than 45,Caucasian,0,0,0,8,(F1),0,Low,2,1
Male,33,25 - 45,African-American,0,0,0,14,(F3),0,High,8,0
Male,21,Less than 25,Caucasian,0,0,0,0,(F2),1,High,9,1
Female,30,25 - 45,Caucasian,0,0,0,2,(F3),1,High,10,1
Male,39,25 - 45,African-American,0,2,0,19,(F3),0,High,8,0
Male,27,25 - 45,African-American,0,0,1,2,(M1),1,High,9,0
Male,38,25 - 45,Caucasian,0,0,0,1,(M1),0,Medium,6,1
Male,48,Greater than 45,African-American,0,0,0,14,(F3),1,High,9,0
Male,26,25 - 45,Caucasian,0,0,0,0,(M1),0,Low,2,1
Female,22,Less than 25,African-American,0,0,0,0,(F3),0,Medium,5,0
Male,24,Less than 25,African-American,0,1,0,4,(F3),1,High,8,0
Female,28,25 - 45,African-American,0,0,0,2,(F3),1,Medium,5,0
Female,44,25 - 45,Caucasian,0,0,0,4,(F3),1,Medium,6,1
Male,23,Less than 25,Caucasian,0,0,1,2,(F2),1,Medium,7,1
Female,34,25 - 45,Caucasian,0,0,0,1,(F3),1,Medium,6,1
Male,20,Less than 25,Caucasian,0,1,0,1,(F3),1,Medium,5,1
Female,36,25 - 45,African-American,0,0,0,0,(M1),0,Low,1,0
Male,58,Greater than 45,Caucasian,0,0,0,1,(F3),0,Low,1,1
Male,25,25 - 45,African-American,0,0,0,7,(F3),1,Medium,7,0
Male,46,Greater than 45,Caucasian,0,0,0,5,(M2),0,Low,3,1
Female,35,25 - 45,Caucasian,0,0,0,4,(F3),0,Low,3,1
Male,23,Less than 25,African-American,0,0,0,3,(F2),0,Medium,7,0
Male,29,25 - 45,African-American,0,0,0,3,(F3),0,Low,4,0
Male,40,25 - 45,Caucasian,0,0,0,1,(F3),0,Low,1,1
Male,22,Less than 25,African-American,1,0,0,3,(F3),0,High,9,0
Male,26,25 - 45,African-American,0,0,0,4,(F2),0,Low,2,0
Male,27,25 - 45,Caucasian,0,0,0,0,(M2),1,Low,3,1
Female,26,25 - 45,African-American,0,0,0,3,(F1),0,Medium,5,0
Male,49,Greater than 45,African-American,0,0,0,1,(F3),0,Low,1,0
Male,23,Less than 25,African-American,0,2,1,8,(M1),0,High,10,0
Male,31,25 - 45,African-American,0,0,0,7,(F3),0,Low,4,0
Female,43,25 - 45,African-American,0,0,0,7,(F3),0,Medium,7,0
Male,47,Greater than 45,African-American,0,0,0,6,(F3),0,Low,2,0
Male,53,Greater than 45,African-American,0,0,0,18,(F3),0,Medium,7,0
Male,34,25 - 45,African-American,0,0,0,7,(F3),1,Medium,6,0
Male,27,25 - 45,African-American,0,0,0,10,(F2),0,High,9,0
Male,26,25 - 45,African-American,0,0,0,0,(M2),1,Low,3,0
Male,25,25 - 45,African-American,0,0,1,9,(F3),0,Medium,7,0
Male,51,Greater than 45,African-American,0,0,0,1,(F2),0,Low,2,0
Female,29,25 - 45,African-American,0,0,0,1,(M2),1,Low,2,0
Male,39,25 - 45,African-American,0,0,0,1,(F2),0,Low,3,0
Male,28,25 - 45,Caucasian,0,0,0,6,(F3),0,Low,4,1
Male,36,25 - 45,Caucasian,0,0,0,7,(M2),0,High,9,1
Male,34,25 - 45,African-American,0,0,0,27,(F3),1,High,9,0
Male,27,25 - 45,African-American,0,0,0,3,(F3),0,Low,3,0
Male,25,25 - 45,African-American,0,0,1,7,(M1),1,High,9,0
Male,31,25 - 45,Caucasian,0,0,0,1,(F3),1,Medium,7,1
Male,37,25 - 45,African-American,0,0,0,8,(F2),0,Low,2,0
Male,51,Greater than 45,African-American,0,0,0,0,(F3),1,Low,2,0
Female,21,Less than 25,Caucasian,0,0,0,0,(M1),0,Low,4,1
Male,31,25 - 45,African-American,0,0,0,1,(F3),0,Low,2,0
Male,28,25 - 45,African-American,0,1,0,8,(F3),1,Medium,6,0
Male,56,Greater than 45,Caucasian,0,0,0,4,(F3),0,Low,1,1
Male,45,Greater than 45,African-American,0,0,0,15,(F3),1,High,9,0
Male,26,25 - 45,Caucasian,0,0,0,7,(F2),1,Medium,6,1
Male,33,25 - 45,Caucasian,0,0,0,7,(F3),1,High,8,1
Male,23,Less than 25,Caucasian,0,0,3,0,(M1),0,Low,4,1
Male,31,25 - 45,African-American,0,0,0,0,(M2),0,Low,2,0
Female,29,25 - 45,Caucasian,0,0,0,1,(F3),0,Low,4,1
Male,30,25 - 45,Caucasian,0,0,0,1,(M1),1,Low,3,1
Male,36,25 - 45,Caucasian,0,0,0,9,(F2),0,Medium,6,1
Male,30,25 - 45,African-American,0,0,0,0,(M1),0,Low,2,0
Male,66,Greater than 45,Caucasian,0,0,0,1,(F3),0,Low,1,1
Female,40,25 - 45,African-American,0,0,0,0,(F1),0,Low,1,0
Male,59,Greater than 45,African-American,0,0,0,4,(M1),0,Low,2,0
Male,27,25 - 45,African-American,0,0,0,3,(M2),0,Medium,7,0
Male,49,Greater than 45,African-American,0,0,0,1,(M1),0,Low,1,0
Male,37,25 - 45,Caucasian,0,0,0,1,(F3),0,Low,1,1
Male,31,25 - 45,Caucasian,0,0,0,1,(F3),0,Medium,7,1
Female,44,25 - 45,Caucasian,0,0,0,11,(F3),1,Medium,7,1
Male,24,Less than 25,African-American,0,0,0,2,(F2),0,Low,4,0
Male,26,25 - 45,African-American,0,0,0,1,(F7),0,Low,2,0
Male,27,25 - 45,African-American,0,0,0,0,(F3),1,High,8,0
Female,35,25 - 45,African-American,1,0,0,13,(F3),0,High,10,0
Female,34,25 - 45,African-American,0,0,0,5,(F3),1,Medium,5,0
Male,24,Less than 25,Caucasian,0,0,0,0,(F3),0,Medium,5,1
Female,35,25 - 45,Caucasian,0,1,0,3,(F2),0,Low,4,1
Male,65,Greater than 45,Caucasian,0,0,0,4,(M1),0,Low,3,1
Male,29,25 - 45,African-American,0,2,1,7,(F3),1,High,8,0
Male,30,25 - 45,African-American,1,0,0,5,(F3),1,High,9,0
Male,23,Less than 25,African-American,0,1,1,1,(F3),1,Low,2,0
Male,41,25 - 45,Caucasian,0,0,0,13,(F3),0,Medium,5,1
Male,32,25 - 45,Caucasian,0,0,0,2,(F3),1,Low,4,1
Male,22,Less than 25,Caucasian,0,0,0,2,(F3),0,Medium,5,1
Female,43,25 - 45,Caucasian,0,0,0,0,(M1),0,Low,2,1
Male,29,25 - 45,African-American,0,0,0,0,(F1),0,High,8,0
Male,43,25 - 45,African-American,0,0,0,1,(F3),0,Low,3,0
Male,25,25 - 45,African-American,0,0,0,1,(F3),0,Low,2,0
Female,21,Less than 25,African-American,0,0,0,0,(F3),0,Medium,5,0
Female,25,25 - 45,African-American,0,0,0,1,(M2),0,Medium,6,0
Male,54,Greater than 45,Caucasian,0,0,0,0,(M1),0,Low,1,1
Male,34,25 - 45,African-American,0,0,1,3,(F2),1,Low,1,0
Female,28,25 - 45,African-American,0,0,0,2,(M1),0,Low,2,0
Female,53,Greater than 45,Caucasian,0,0,0,4,(F3),1,Low,1,1
Male,54,Greater than 45,African-American,0,0,0,0,(MO3),0,Low,1,0
Male,28,25 - 45,Caucasian,0,0,0,1,(F3),0,High,8,1
Male,77,Greater than 45,Caucasian,0,0,0,5,(F3),0,Low,3,1
Male,34,25 - 45,African-American,0,0,0,2,(F3),0,Low,4,0
Female,60,Greater than 45,Caucasian,0,0,0,0,(F3),1,Low,1,1
Female,26,25 - 45,Caucasian,0,0,0,2,(M2),0,High,9,1
Male,51,Greater than 45,African-American,0,0,0,3,(F3),0,Medium,7,0
Male,29,25 - 45,African-American,0,0,0,0,(F3),1,Low,2,0
Male,26,25 - 45,African-American,0,0,0,1,(M2),0,Low,4,0
Female,28,25 - 45,African-American,0,0,0,1,(F3),0,Medium,5,0
Male,36,25 - 45,Caucasian,0,0,0,6,(F3),0,Medium,7,1
Male,28,25 - 45,African-American,0,0,1,5,(M1),0,Medium,6,0
Female,25,25 - 45,African-American,0,0,0,2,(F3),0,Low,4,0
Male,33,25 - 45,Caucasian,0,0,0,0,(F3),1,Low,1,1
Male,37,25 - 45,African-American,0,0,0,1,(F3),0,Medium,5,0
Male,43,25 - 45,Caucasian,0,0,0,4,(M1),0,Low,2,1
Male,32,25 - 45,Caucasian,0,0,0,5,(F3),1,Medium,5,1
Male,31,25 - 45,Caucasian,0,0,0,5,(M2),0,Low,2,1
Female,35,25 - 45,African-American,0,0,0,0,(F3),1,Low,3,0
Male,23,Less than 25,African-American,0,0,0,1,(F3),1,Low,4,0
Male,25,25 - 45,African-American,0,0,0,4,(F3),1,Medium,6,0
Male,69,Greater than 45,Caucasian,0,0,0,6,(F3),1,Low,2,1
Male,25,25 - 45,African-American,1,0,0,4,(F3),0,High,9,0
Male,29,25 - 45,African-American,0,0,0,1,(F2),0,High,9,0
Male,21,Less than 25,African-American,0,0,0,3,(F3),1,Medium,6,0
Male,47,Greater than 45,African-American,0,0,0,23,(F2),1,Medium,7,0
Male,29,25 - 45,African-American,0,1,0,13,(F3),1,High,10,0
Male,36,25 - 45,Caucasian,0,0,0,14,(F3),1,Low,4,1
Male,26,25 - 45,African-American,0,0,0,9,(F3),1,High,8,0
Male,31,25 - 45,Caucasian,0,0,0,8,(F3),0,Medium,7,1
Male,32,25 - 45,African-American,0,0,0,8,(F3),1,Low,3,0
Female,27,25 - 45,Caucasian,0,0,0,3,(F3),1,Medium,7,1
Female,32,25 - 45,Caucasian,0,0,0,0,(F3),0,Low,2,1
Male,68,Greater than 45,Caucasian,0,0,0,0,(F3),0,Low,1,1
Male,28,25 - 45,Caucasian,0,0,0,0,(F3),0,Medium,7,1
Male,48,Greater than 45,Caucasian,0,0,0,1,(M1),1,Low,1,1
Male,23,Less than 25,Caucasian,0,0,0,2,(F3),1,Medium,7,1
Male,42,25 - 45,African-American,0,0,0,7,(M2),0,Medium,5,0
Male,39,25 - 45,African-American,0,0,0,5,(F3),0,Medium,7,0
Male,55,Greater than 45,Caucasian,0,0,0,0,(M1),0,Medium,5,1
Female,31,25 - 45,Caucasian,0,0,0,0,(M1),0,High,9,1
Male,30,25 - 45,African-American,0,1,0,6,(F3),0,Medium,5,0
Female,23,Less than 25,African-American,0,0,0,0,(F3),0,Medium,5,0
Male,52,Greater than 45,African-American,0,0,0,2,(F3),0,Low,1,0
Male,25,25 - 45,African-American,0,0,0,0,(F3),0,Low,2,0
Male,32,25 - 45,Caucasian,0,0,2,6,(M1),0,Medium,7,1
Male,36,25 - 45,African-American,0,0,0,2,(F3),0,Medium,5,0
Male,52,Greater than 45,Caucasian,0,0,0,2,(M1),0,Low,1,1
Male,21,Less than 25,African-American,0,0,0,3,(F3),1,Medium,7,0
Male,39,25 - 45,Caucasian,0,0,0,2,(M2),0,Low,4,1
Male,28,25 - 45,African-American,0,0,0,8,(F3),1,High,8,0
Male,67,Greater than 45,Caucasian,0,0,0,2,(M1),1,Low,1,1
Male,51,Greater than 45,Caucasian,0,0,0,2,(F3),0,Low,2,1
Male,29,25 - 45,African-American,0,0,0,0,(F3),0,Medium,5,0
Male,37,25 - 45,Caucasian,0,0,0,3,(M2),0,Low,1,1
Male,23,Less than 25,African-American,0,0,0,2,(M2),1,High,8,0
Female,49,Greater than 45,African-American,0,0,0,14,(M1),1,Medium,7,0
Male,32,25 - 45,Caucasian,0,0,0,9,(M1),1,Medium,7,1
Male,41,25 - 45,Caucasian,0,0,0,9,(M1),0,Medium,6,1
Male,25,25 - 45,African-American,0,0,0,1,(M1),0,Low,3,0
Male,27,25 - 45,African-American,0,0,0,4,(F3),0,Medium,5,0
Female,57,Greater than 45,Caucasian,0,0,0,3,(F3),0,Low,1,1
Male,58,Greater than 45,Caucasian,0,0,0,0,(M1),0,Low,1,1
Male,35,25 - 45,Caucasian,0,0,0,1,(F3),0,Low,4,1
Male,44,25 - 45,African-American,2,0,0,19,(M1),1,High,9,0
Female,27,25 - 45,African-American,0,0,0,1,(F3),0,Medium,6,0
Female,59,Greater than 45,African-American,0,0,0,2,(F1),0,Low,1,0
Male,31,25 - 45,Caucasian,0,0,0,0,(M2),0,Low,2,1
Female,39,25 - 45,African-American,0,0,0,0,(F3),1,Medium,5,0
Male,54,Greater than 45,Caucasian,0,0,0,0,(F2),0,Low,1,1
Male,43,25 - 45,Caucasian,0,0,0,0,(M1),0,Low,4,1
Female,46,Greater than 45,African-American,0,0,0,0,(F3),0,Medium,7,0
Male,31,25 - 45,African-American,0,0,0,5,(M1),0,High,10,0
Male,30,25 - 45,African-American,4,1,0,11,(F3),0,High,10,0
Male,27,25 - 45,Caucasian,0,1,3,4,(M1),1,Low,4,1
Male,60,Greater than 45,African-American,0,0,0,15,(F3),0,Medium,7,0
Male,53,Greater than 45,Caucasian,0,0,0,3,(F3),0,Low,2,1
Male,28,25 - 45,African-American,0,0,0,0,(M1),1,Low,2,0
Male,46,Greater than 45,Caucasian,0,0,0,1,(F3),0,Low,1,1
Male,23,Less than 25,African-American,0,0,0,4,(F3),0,High,8,0
Male,24,Less than 25,African-American,0,0,0,0,(M1),0,Medium,7,0
Male,43,25 - 45,Caucasian,0,0,0,0,(M2),0,Low,1,1
Male,44,25 - 45,African-American,0,0,0,10,(M2),1,Low,4,0
Male,51,Greater than 45,African-American,0,0,0,4,(F3),0,Medium,7,0
Male,25,25 - 45,African-American,0,0,0,1,(M1),0,Medium,7,0
Male,31,25 - 45,African-American,0,0,0,1,(F3),1,Low,3,0
Male,29,25 - 45,Caucasian,0,0,0,0,(F3),0,Low,1,1
Female,23,Less than 25,African-American,0,0,1,4,(F3),0,High,10,0
Female,24,Less than 25,African-American,0,0,0,0,(F3),0,Medium,6,0
Male,26,25 - 45,African-American,2,1,0,8,(M2),1,High,10,0
Male,36,25 - 45,Caucasian,0,0,0,5,(M1),1,Low,3,1
Male,59,Greater than 45,African-American,0,0,0,13,(M1),0,Low,3,0
Male,24,Less than 25,African-American,0,0,0,0,(F2),1,High,10,0
Male,66,Greater than 45,Caucasian,0,0,0,0,(M1),0,Low,1,1
Female,36,25 - 45,Caucasian,0,0,1,3,(F3),0,Low,4,1
Male,35,25 - 45,African-American,0,0,0,0,(MO3),0,Medium,7,0
Male,23,Less than 25,Caucasian,0,0,0,1,(F3),1,Low,3,1
Male,23,Less than 25,Caucasian,0,0,0,1,(F1),0,Medium,7,1
Female,24,Less than 25,African-American,0,0,0,1,(M1),0,Medium,6,0
Female,22,Less than 25,African-American,0,0,0,0,(M1),1,Medium,7,0
Male,56,Greater than 45,African-American,0,0,0,4,(F3),0,Low,1,0
Male,29,25 - 45,Caucasian,0,0,0,10,(F3),1,Medium,6,1
Female,58,Greater than 45,African-American,0,0,0,3,(M1),0,Low,1,0
Male,38,25 - 45,Caucasian,0,0,0,2,(F2),0,Medium,7,1
Male,24,Less than 25,Caucasian,0,1,2,3,(M2),0,Medium,5,1
Male,22,Less than 25,African-American,0,0,0,0,(F7),1,Low,3,0
Male,39,25 - 45,Caucasian,0,0,0,0,(M1),0,Low,1,1
Male,46,Greater than 45,Caucasian,0,0,0,10,(F3),1,Medium,7,1
Male,23,Less than 25,Caucasian,0,0,0,0,(M1),1,High,8,1
Male,52,Greater than 45,African-American,0,0,0,17,(F3),0,High,8,0
Male,53,Greater than 45,Caucasian,0,0,0,3,(F3),0,Low,1,1
Male,25,25 - 45,African-American,0,0,0,0,(F3),0,High,8,0
Male,52,Greater than 45,Caucasian,0,0,0,4,(F3),0,Low,3,1
